date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:16	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:%22f6810ee4578f26cb78ea567ebdf00b3b-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.woff	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.woff	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:17	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%22cb777361635dc8f2347bd018e9997073-ssl%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.ttf	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.ttf	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:18	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:%22659d5fc7660f5b9e68bf1ce3fd356410-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-regular-400.svg	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:19	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d03f7c8f1129b58a8d58b970944f89d8-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.eot	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.eot	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:19	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22ad692006e118c3a535b2bb6c416a9340-ssl%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.woff2	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.woff2	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:19	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d03f7c8f1129b58a8d58b970944f89d8-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.eot?	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900d41d.eot	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:20	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:%2285684b71cf922cce5f4a1377851b0288-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.woff	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.woff	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:21	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22fa65b6399b29a0fe0996cc3c34ed17f4-ssl%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.ttf	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.ttf	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:22	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d43296b92fc4209269460437f7c2604d-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/fa-solid-900.svg	(from https://apexa-html-demo.netlify.app/assets/css/fontawesome-all.min.css)
14:51:22	24652/24652	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22bf5f657936a22a1192ff4e85105ae203-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.eot	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticon.eot	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:23	24652/24652	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22bf5f657936a22a1192ff4e85105ae203-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.eot?	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticond41d.eot	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:24	12248/12248	---M--	200	added ('OK')	font/woff2	etag:%226bed279e3fc8296755d6dc5eef849b09-ssl%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.woff2	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticon.woff2	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:25	14596/14596	---MCZ	200	added ('OK')	application/font-woff	etag:%2207dfe25ded9f0dcaec891cff5264346f-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.woff	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticon.woff	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:25	24476/24476	---M--	200	added ('OK')	font/ttf	etag:%220f85b349a085dd1c419cb00be96e2fbf-ssl%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.ttf	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticon.ttf	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:26	228759/228759	---MCZ	200	added ('OK')	image/svg+xml	etag:%225b127105b54f968f413979fee3d70fad-ssl-df%22	https://apexa-html-demo.netlify.app/assets/fonts/flaticon.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/fonts/flaticon.svg	(from https://apexa-html-demo.netlify.app/assets/css/flaticon.css)
14:51:27	131474/131474	---M--	200	added ('OK')	image/png	etag:%2267d00ab96479dcefa1269324360508d0-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/mask_img.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/mask_img.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:28	122968/122968	---M--	200	added ('OK')	image/png	etag:%22f10799b42ec2dbb36b3f07d93232b753-ssl%22	https://apexa-html-demo.netlify.app/assets/img/login/bg-login.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/login/bg-login.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:28	660/660	---M--	200	added ('OK')	image/svg+xml	etag:%22011ae563ee816955d97fc0f87f088d6a-ssl%22	https://apexa-html-demo.netlify.app/assets/img/login/account.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/login/account.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:29	617/617	---M--	200	added ('OK')	image/svg+xml	etag:%2294eb1292157d4c00625a397e68df952e-ssl%22	https://apexa-html-demo.netlify.app/assets/img/register/email.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/register/email.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:30	757/757	---M--	200	added ('OK')	image/svg+xml	etag:%226f7a373173f0ddabedf311315a6be6b2-ssl%22	https://apexa-html-demo.netlify.app/assets/img/login/view.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/login/view.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:31	129260/129260	---M--	200	added ('OK')	image/png	etag:%22c5a09523aaa652e5fa891682d2b23ad0-ssl%22	https://apexa-html-demo.netlify.app/assets/img/register/bg-register.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/register/bg-register.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:31	116453/116453	---M--	200	added ('OK')	image/png	etag:%2268c9082f08bdfb05429e1471b8ccec94-ssl%22	https://apexa-html-demo.netlify.app/assets/img/forgot/bg-forgot.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/forgot/bg-forgot.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:32	907/907	---M--	200	added ('OK')	image/svg+xml	etag:%225f4e43d6b477672c096fac56c1136d57-ssl%22	https://apexa-html-demo.netlify.app/assets/img/forgot/info.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/forgot/info.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:33	2136/2136	---M--	200	added ('OK')	image/png	etag:%22a369342d4de59c3afaecfb46fe2e3172-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/bg-card-team.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/bg-card-team.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:33	812155/812155	---M--	200	added ('OK')	image/png	etag:%227317331865b6361dc11433e4dd555c0b-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/bg-offer.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/bg-offer.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:34	508/508	---M--	200	added ('OK')	image/svg+xml	etag:%22ccbbfa692a5ae922c6d847fc8d6ef8f5-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/plus.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/plus.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:35	54490/54490	---M--	200	added ('OK')	image/png	etag:%22bf16ba41e3fbc886293695613f3c035f-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/bg-marketing.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/bg-marketing.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:35	2574/2574	---M--	200	added ('OK')	image/png	etag:%2274d625514bd5c37800fe9100e601c3f4-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/trans.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/trans.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:36	6011/6011	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bdaa09fa8f3a8e92ebc6bc584dc8677b-ssl-df%22	https://apexa-html-demo.netlify.app/assets/img/home6/bg-faq.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/bg-faq.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:36	596/596	---M--	200	added ('OK')	image/svg+xml	etag:%22661e4f01918ce91b97503704dc8e5715-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home6/circle-faq.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home6/circle-faq.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:37	7306/7306	---M--	200	added ('OK')	image/png	etag:%22c143c6eed30b4dc4e63e98939a0b6649-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home7/bg-service.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home7/bg-service.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:38	612469/612469	---M--	200	added ('OK')	image/png	etag:%222ea5e0900be79f611f5cca95c5685470-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home7/bg-journey.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home7/bg-journey.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:38	499/499	---M--	200	added ('OK')	image/svg+xml	etag:%22b819613564298c4a415041d0064c5c11-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home7/bg-step.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home7/bg-step.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:39	10212/10212	---M--	200	added ('OK')	image/png	etag:%2294c911bcd6c77ff6a5ce043b71871b27-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home8/wave.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home8/wave.png	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:39	343/343	---M--	200	added ('OK')	image/svg+xml	etag:%22db8db1dd7cb4412ed367da95521d00b7-ssl%22	https://apexa-html-demo.netlify.app/assets/img/home8/quote.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/home8/quote.svg	(from https://apexa-html-demo.netlify.app/assets/css/main.css)
14:51:40	168422/168422	---M--	200	added ('OK')	image/jpeg	etag:%22b233c69d3915ade3e2ef95c5b1f6bd82-ssl%22	https://apexa-html-demo.netlify.app/assets/img/slider/slider_bg01.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/slider/slider_bg01.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:41	6461/6461	---M--	200	added ('OK')	image/png	etag:%22fb9409e81ff8c167b67558c286d60182-ssl%22	https://apexa-html-demo.netlify.app/assets/img/slider/slider_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/slider/slider_shape01.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:41	30171/30171	---M--	200	added ('OK')	image/png	etag:%22a368137af54f018b95176fc28401d15a-ssl%22	https://apexa-html-demo.netlify.app/assets/img/slider/slider_shape02.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/slider/slider_shape02.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:42	153862/153862	---M--	200	added ('OK')	image/jpeg	etag:%22fe85a67af48a64f679a22c30a81050a9-ssl%22	https://apexa-html-demo.netlify.app/assets/img/slider/slider_bg02.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/slider/slider_bg02.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:42	10673/10673	---M--	200	added ('OK')	image/jpeg	etag:%2281a324b204761d58f3699e7ef19d353a-ssl%22	https://apexa-html-demo.netlify.app/assets/img/bg/about_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/bg/about_bg.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:43	22094/22094	---M--	200	added ('OK')	image/jpeg	etag:%22dbc6457515332732c377dbb6a3945cff-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_about_img.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_about_img.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:43	890/890	---M--	200	added ('OK')	image/png	etag:%22b5f39ec31a3ca1107d9508c7c8361dee-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_about_img_shape.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_about_img_shape.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:44	15320/15320	---M--	200	added ('OK')	image/jpeg	etag:%22b328ce1ac62e436b263fb2bb159d8053-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/about_list_img.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/about_list_img.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:45	4659/4659	---M--	200	added ('OK')	image/png	etag:%22bf534c9a794e1669a90a8532c8a7c912-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_about_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_about_shape01.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:45	9660/9660	---M--	200	added ('OK')	image/png	etag:%225c0744d2e5d29b1af19ae61c5214d615-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_about_shape02.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_about_shape02.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:46	37678/37678	---M--	200	added ('OK')	image/png	etag:%220134b17577e7c686eee5f22c2f7318ed-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_about_shape03.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_about_shape03.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:46	10076/10076	---M--	200	added ('OK')	image/png	etag:%22773607a8acd8e9218ae44e5caf92af5d-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_services_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_services_shape01.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:47	10575/10575	---M--	200	added ('OK')	image/png	etag:%22b8f99f15bc971d570bd0ce697e8f5917-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_services_shape02.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_services_shape02.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:48	56678/56678	---M--	200	added ('OK')	image/jpeg	etag:%22405b9f6c40d604eeb9ad6c03077e4f48-ssl%22	https://apexa-html-demo.netlify.app/assets/img/bg/choose_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/bg/choose_bg.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:49	3900/3900	---M--	200	added ('OK')	image/png	etag:%2285865d0a71fce1b3b07c66f559632594-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_choose_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_choose_shape01.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:50	29110/29110	---M--	200	added ('OK')	image/png	etag:%22fe3c88d534d6d3153afc416a8e6f98ed-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_choose_shape02.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_choose_shape02.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:50	2841/2841	---M--	200	added ('OK')	image/png	etag:%227935adc8857d480345a6725749927446-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_counter_shape.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_counter_shape.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:51	332426/332426	---M--	200	added ('OK')	image/jpeg	etag:%22e706623e056fe290fa4a70a3fb9ee4c8-ssl%22	https://apexa-html-demo.netlify.app/assets/img/bg/h2_request_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/bg/h2_request_bg.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:51	52204/52204	---M--	200	added ('OK')	image/jpeg	etag:%229adc0e67e98cd1311841ed98521d1098-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_img01.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_img01.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:52	39569/39569	---M--	200	added ('OK')	image/jpeg	etag:%225e1b531a79086f56dde222e0261018fe-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_img02.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_img02.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:53	47947/47947	---M--	200	added ('OK')	image/jpeg	etag:%226d7668b698513d1d993942984c23edb7-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_img03.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_img03.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:53	49038/49038	---M--	200	added ('OK')	image/jpeg	etag:%229591b0c04c3be2e169f5bd7b40b5224e-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_img04.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_img04.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:54	107498/107498	---M--	200	added ('OK')	image/jpeg	etag:%22a07ef564b305f379d6fde8697a81e114-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_img05.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_img05.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:54	10762/10762	---M--	200	added ('OK')	image/png	etag:%223ba48c448f77d942db7c01521d407a79-ssl%22	https://apexa-html-demo.netlify.app/assets/img/project/h2_project_shape.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/project/h2_project_shape.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:55	5614/5614	---M--	200	added ('OK')	image/png	etag:%2220c82de5fdb4c229ba111f5f4826ed02-ssl%22	https://apexa-html-demo.netlify.app/assets/img/team/team_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/team/team_shape01.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:56	3027/3027	---M--	200	added ('OK')	image/png	etag:%22527c1aa754665b0ef0ca28c3e51884ef-ssl%22	https://apexa-html-demo.netlify.app/assets/img/team/team_shape02.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/team/team_shape02.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:56	811/811	---M--	200	added ('OK')	image/svg+xml	etag:%22e58f2507fd4cc00826d7210c94ef7c9f-ssl%22	https://apexa-html-demo.netlify.app/assets/img/icon/quote.svg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/icon/quote.svg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:57	35195/35195	---M--	200	added ('OK')	image/png	etag:%22bf26cd1c9008de6b267e6a3fe5da3d0e-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h2_testimonial_shape.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h2_testimonial_shape.png	(from https://apexa-html-demo.netlify.app/index-2)
14:51:57	75655/75655	---M--	200	added ('OK')	image/jpeg	etag:%22cde9a8cf5669a1cdb055e5f4f9dfb83c-ssl%22	https://apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post01.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post01.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:58	82306/82306	---M--	200	added ('OK')	image/jpeg	etag:%228251509e9210444df3deaa1ff760e281-ssl%22	https://apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post02.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post02.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:58	66004/66004	---M--	200	added ('OK')	image/jpeg	etag:%22754ef054e0c7dd4efa9f132b9ec1cbd9-ssl%22	https://apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post03.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/blog/h2_blog_post03.jpg	(from https://apexa-html-demo.netlify.app/index-2)
14:51:59	1710/1710	---M--	200	added ('OK')	image/png	etag:%221e514e12934676709a6eb1b9cad6a4a7-ssl%22	https://apexa-html-demo.netlify.app/assets/img/logo/w_logo.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/logo/w_logo.png	(from https://apexa-html-demo.netlify.app/index-2)
14:52:00	47596/47596	---M--	200	added ('OK')	image/jpeg	etag:%2211181c8110eeca63bcb7282e1dfe13b8-ssl%22	https://apexa-html-demo.netlify.app/assets/img/banner/h3_banner_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/banner/h3_banner_bg.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:00	9657/9657	---M--	200	added ('OK')	image/png	etag:%2262b39786f0d71cb589572330c900e67d-ssl%22	https://apexa-html-demo.netlify.app/assets/img/banner/h3_banner_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/banner/h3_banner_shape01.png	(from https://apexa-html-demo.netlify.app/index-3)
14:52:01	11065/11065	---M--	200	added ('OK')	image/jpeg	etag:%224a6e6932ad1f21079bb993b4b0ac33c7-ssl%22	https://apexa-html-demo.netlify.app/assets/img/bg/h3_about_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/bg/h3_about_bg.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:02	44229/44229	---M--	200	added ('OK')	image/jpeg	etag:%2222303e19b292b116278f955f793081f1-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_about_img01.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_about_img01.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:03	4807/4807	---M--	200	added ('OK')	image/jpeg	etag:%2210742a882b66c97fe522be7737baeca2-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_about_img02.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_about_img02.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:03	890/890	---M--	200	added ('OK')	image/png	etag:%22b5f39ec31a3ca1107d9508c7c8361dee-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_about_img_shape.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_about_img_shape.png	(from https://apexa-html-demo.netlify.app/index-3)
14:52:04	1864/1864	---M--	200	added ('OK')	image/png	etag:%22b50fe1d465b580b7439bd553e1380071-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_about_shape01.png	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_about_shape01.png	(from https://apexa-html-demo.netlify.app/index-3)
14:52:04	15475/15475	---M--	200	added ('OK')	image/jpeg	etag:%22b7917e203d7676c3fa1828babf420c3a-ssl%22	https://apexa-html-demo.netlify.app/assets/img/bg/h3_services_bg.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/bg/h3_services_bg.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:05	26121/26121	---M--	200	added ('OK')	image/jpeg	etag:%2289f38b7b64e0128d4386b43f0b331767-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_choose_img01.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_choose_img01.jpg	(from https://apexa-html-demo.netlify.app/index-3)
14:52:06	9343/9343	---M--	200	added ('OK')	image/jpeg	etag:%22a5bd6c56c15adcef37315355dd16e67f-ssl%22	https://apexa-html-demo.netlify.app/assets/img/images/h3_choose_img02.jpg	E:/My%20Websites/cloud%20it%20trust/apexa-html-demo.netlify.app/assets/img/images/h3_choose_img02.jpg	(from https://apexa-html-demo.netlify.app/index-3)
